State_UT,District,Registration_Date,Year,Month,Vehicle_Category,Fuel_Type,Manufacturer,Monthly_EV_Registrations,Charging_Stations,Population,Quarter,EV_per_100k_Population,EV_to_Charging_Station_Ratio
Jharkhand,Ranchi,2024-12-14,2024,12,Car,Battery Electric (BEV),MG Motor,1,32,39000000,4,0.0026,0.03
Jharkhand,Dhanbad,2024-12-15,2024,12,3W,Battery Electric (BEV),Bajaj Auto,2,29,39000000,4,0.0051,0.07
Jharkhand,Dhanbad,2025-01-01,2025,1,Car,Battery Electric (BEV),Mahindra Electric,2,30,39000000,1,0.0051,0.07
Jharkhand,Ranchi,2025-01-04,2025,1,3W,Battery Electric (BEV),Mahindra Electric,3,37,39000000,1,0.0077,0.08
Jharkhand,Ranchi,2025-01-08,2025,1,Commercial,Plug-in Hybrid (PHEV),Mahindra Electric,1,35,39000000,1,0.0026,0.03
Jharkhand,Ranchi,2025-01-16,2025,1,2W,Battery Electric (BEV),Ola Electric,16,18,39000000,1,0.041,0.89
Jharkhand,Jamshedpur,2025-02-04,2025,2,Commercial,Battery Electric (BEV),Mahindra Electric,1,47,39000000,1,0.0026,0.02
Jharkhand,Ranchi,2025-02-08,2025,2,3W,Battery Electric (BEV),Mahindra Electric,2,23,39000000,1,0.0051,0.09
Jharkhand,Jamshedpur,2025-02-15,2025,2,Bus,Battery Electric (BEV),Ashok Leyland,0,55,39000000,1,0.0,0.0
Jharkhand,Jamshedpur,2025-02-20,2025,2,2W,Battery Electric (BEV),Bajaj Auto,11,41,39000000,1,0.0282,0.27
Jharkhand,Jamshedpur,2025-02-26,2025,2,Car,Battery Electric (BEV),Tata Motors,3,43,39000000,1,0.0077,0.07
Jharkhand,Dhanbad,2025-03-05,2025,3,3W,Plug-in Hybrid (PHEV),Mahindra Electric,2,53,39000000,1,0.0051,0.04
Jharkhand,Ranchi,2025-03-17,2025,3,2W,Battery Electric (BEV),Ather Energy,7,29,39000000,1,0.0179,0.24
Jharkhand,Dhanbad,2025-03-19,2025,3,Car,Plug-in Hybrid (PHEV),Hyundai,5,27,39000000,1,0.0128,0.19
Jharkhand,Jamshedpur,2025-04-02,2025,4,Car,Battery Electric (BEV),Hyundai,3,25,39000000,2,0.0077,0.12
Jharkhand,Dhanbad,2025-04-03,2025,4,Bus,Battery Electric (BEV),Olectra Greentech,0,33,39000000,2,0.0,0.0
Jharkhand,Jamshedpur,2025-04-03,2025,4,2W,Battery Electric (BEV),Okinawa Autotech,13,23,39000000,2,0.0333,0.57
Jharkhand,Dhanbad,2025-04-11,2025,4,Commercial,Plug-in Hybrid (PHEV),Eicher Motors,1,39,39000000,2,0.0026,0.03
Jharkhand,Jamshedpur,2025-04-25,2025,4,3W,Battery Electric (BEV),Bajaj Auto,4,41,39000000,2,0.0103,0.1
Jharkhand,Dhanbad,2025-05-02,2025,5,3W,Battery Electric (BEV),Kinetic Green,3,28,39000000,2,0.0077,0.11
Jharkhand,Jamshedpur,2025-05-07,2025,5,Commercial,Battery Electric (BEV),Eicher Motors,0,31,39000000,2,0.0,0.0
Jharkhand,Jamshedpur,2025-05-09,2025,5,2W,Battery Electric (BEV),Hero Electric,15,22,39000000,2,0.0385,0.68
Jharkhand,Jamshedpur,2025-05-15,2025,5,Car,Plug-in Hybrid (PHEV),Mahindra Electric,3,57,39000000,2,0.0077,0.05
Jharkhand,Jamshedpur,2025-06-09,2025,6,3W,Battery Electric (BEV),YC Electric,2,35,39000000,2,0.0051,0.06
Jharkhand,Dhanbad,2025-06-13,2025,6,Commercial,Battery Electric (BEV),Tata Motors,1,54,39000000,2,0.0026,0.02
Jharkhand,Dhanbad,2025-06-17,2025,6,Car,Battery Electric (BEV),MG Motor,2,40,39000000,2,0.0051,0.05
Jharkhand,Dhanbad,2025-06-21,2025,6,2W,Battery Electric (BEV),Ather Energy,10,51,39000000,2,0.0256,0.2
Karnataka,Mangaluru,2018-01-14,2018,1,2W,Battery Electric (BEV),Okinawa Autotech,6,19,67000000,1,0.009,0.32
Karnataka,Mysuru,2018-01-16,2018,1,Car,Battery Electric (BEV),Tata Motors,1,10,67000000,1,0.0015,0.1
Karnataka,Bengaluru Urban,2018-01-22,2018,1,3W,Battery Electric (BEV),Bajaj Auto,2,35,67000000,1,0.003,0.06
Karnataka,Bengaluru Urban,2018-02-03,2018,2,2W,Battery Electric (BEV),Hero Electric,10,10,67000000,1,0.0149,1.0
Karnataka,Mangaluru,2018-02-10,2018,2,Car,Battery Electric (BEV),MG Motor,1,27,67000000,1,0.0015,0.04
Karnataka,Bengaluru Urban,2018-02-16,2018,2,3W,Battery Electric (BEV),Kinetic Green,1,7,67000000,1,0.0015,0.14
Karnataka,Mangaluru,2018-03-07,2018,3,Car,Battery Electric (BEV),Hyundai,1,4,67000000,1,0.0015,0.25
Karnataka,Hubli,2018-03-10,2018,3,3W,Battery Electric (BEV),Piaggio,2,23,67000000,1,0.003,0.09
Karnataka,Hubli,2018-03-14,2018,3,2W,Battery Electric (BEV),Ather Energy,3,23,67000000,1,0.0045,0.13
Karnataka,Mangaluru,2018-04-11,2018,4,2W,Battery Electric (BEV),Ather Energy,8,25,67000000,2,0.0119,0.32
Karnataka,Hubli,2018-04-14,2018,4,3W,Battery Electric (BEV),Kinetic Green,1,17,67000000,2,0.0015,0.06
Karnataka,Hubli,2018-04-26,2018,4,Car,Battery Electric (BEV),BYD,1,22,67000000,2,0.0015,0.05
Karnataka,Hubli,2018-04-27,2018,4,Bus,Battery Electric (BEV),PMI Electro,0,18,67000000,2,0.0,0.0
Karnataka,Hubli,2018-05-04,2018,5,3W,Battery Electric (BEV),Bajaj Auto,1,17,67000000,2,0.0015,0.06
Karnataka,Hubli,2018-05-08,2018,5,2W,Battery Electric (BEV),Ola Electric,10,7,67000000,2,0.0149,1.43
Karnataka,Mysuru,2018-05-25,2018,5,Car,Battery Electric (BEV),BYD,1,21,67000000,2,0.0015,0.05
Karnataka,Mangaluru,2018-06-01,2018,6,Car,Battery Electric (BEV),Tata Motors,0,2,67000000,2,0.0,0.0
Karnataka,Mysuru,2018-06-04,2018,6,3W,Plug-in Hybrid (PHEV),Bajaj Auto,1,9,67000000,2,0.0015,0.11
Karnataka,Bengaluru Urban,2018-06-10,2018,6,2W,Battery Electric (BEV),Hero Electric,5,19,67000000,2,0.0075,0.26
Karnataka,Mysuru,2018-06-24,2018,6,Bus,Battery Electric (BEV),PMI Electro,0,20,67000000,2,0.0,0.0
Karnataka,Mysuru,2018-07-05,2018,7,3W,Battery Electric (BEV),Piaggio,1,17,67000000,3,0.0015,0.06
Karnataka,Not Specified,2018-07-06,2018,7,Car,Battery Electric (BEV),Tata Motors,1,21,67000000,3,0.0015,0.05
Karnataka,Bengaluru Urban,2018-07-13,2018,7,2W,Battery Electric (BEV),Ola Electric,6,23,67000000,3,0.009,0.26
Karnataka,Hubli,2018-08-13,2018,8,2W,Battery Electric (BEV),Hero Electric,6,12,67000000,3,0.009,0.5
Karnataka,Mangaluru,2018-08-19,2018,8,Commercial,Battery Electric (BEV),Ashok Leyland,0,17,67000000,3,0.0,0.0
Karnataka,Bengaluru Urban,2018-09-04,2018,9,Car,Battery Electric (BEV),BYD,1,15,67000000,3,0.0015,0.07
Karnataka,Mangaluru,2018-09-18,2018,9,2W,Battery Electric (BEV),Hero Electric,5,14,67000000,3,0.0075,0.36
Karnataka,Mysuru,2018-10-05,2018,10,3W,Battery Electric (BEV),Piaggio,1,27,67000000,4,0.0015,0.04
Karnataka,Mangaluru,2018-10-15,2018,10,Car,Battery Electric (BEV),Mahindra Electric,0,24,67000000,4,0.0,0.0
Karnataka,Mangaluru,2018-10-21,2018,10,2W,Battery Electric (BEV),TVS Motor,6,23,67000000,4,0.009,0.26
Karnataka,Mysuru,2018-11-01,2018,11,2W,Battery Electric (BEV),TVS Motor,8,11,67000000,4,0.0119,0.73
Karnataka,Mysuru,2018-11-09,2018,11,3W,Battery Electric (BEV),Piaggio,2,18,67000000,4,0.003,0.11
Karnataka,Not Specified,2018-11-22,2018,11,Car,Battery Electric (BEV),Tata Motors,1,18,67000000,4,0.0015,0.06
Karnataka,Mangaluru,2018-11-24,2018,11,Bus,Battery Electric (BEV),Olectra Greentech,0,20,67000000,4,0.0,0.0
Karnataka,Mysuru,2018-12-17,2018,12,3W,Battery Electric (BEV),Bajaj Auto,1,19,67000000,4,0.0015,0.05
Karnataka,Hubli,2018-12-23,2018,12,Car,Battery Electric (BEV),Kia,1,19,67000000,4,0.0015,0.05
Karnataka,Bengaluru Urban,2018-12-27,2018,12,2W,Plug-in Hybrid (PHEV),Okinawa Autotech,6,16,67000000,4,0.009,0.38
Karnataka,Bengaluru Urban,2019-01-08,2019,1,Car,Battery Electric (BEV),Mahindra Electric,1,16,67000000,1,0.0015,0.06
Karnataka,Mysuru,2019-01-11,2019,1,3W,Battery Electric (BEV),YC Electric,2,30,67000000,1,0.003,0.07
Karnataka,Mangaluru,2019-01-16,2019,1,Bus,Battery Electric (BEV),Ashok Leyland,0,21,67000000,1,0.0,0.0
Karnataka,Mysuru,2019-01-19,2019,1,2W,Battery Electric (BEV),Ather Energy,11,46,67000000,1,0.0164,0.24
Karnataka,Mangaluru,2019-02-06,2019,2,2W,Battery Electric (BEV),Hero Electric,10,26,67000000,1,0.0149,0.38
Karnataka,Bengaluru Urban,2019-02-09,2019,2,Car,Battery Electric (BEV),Mahindra Electric,2,10,67000000,1,0.003,0.2
Karnataka,Bengaluru Urban,2019-02-15,2019,2,Bus,Battery Electric (BEV),PMI Electro,0,34,67000000,1,0.0,0.0
Karnataka,Mysuru,2019-02-17,2019,2,Commercial,Battery Electric (BEV),Eicher Motors,0,33,67000000,1,0.0,0.0
Karnataka,Mysuru,2019-02-21,2019,2,3W,Plug-in Hybrid (PHEV),Piaggio,1,10,67000000,1,0.0015,0.1
Karnataka,Hubli,2019-03-01,2019,3,Commercial,Battery Electric (BEV),Tata Motors,1,22,67000000,1,0.0015,0.05
Karnataka,Mangaluru,2019-03-03,2019,3,2W,Battery Electric (BEV),TVS Motor,14,21,67000000,1,0.0209,0.67
Karnataka,Not Specified,2019-03-03,2019,3,2W,Battery Electric (BEV),TVS Motor,14,21,67000000,1,0.0209,0.67
Karnataka,Mangaluru,2019-03-16,2019,3,Car,Battery Electric (BEV),MG Motor,2,47,67000000,1,0.003,0.04
Karnataka,Hubli,2019-03-18,2019,3,3W,Battery Electric (BEV),YC Electric,1,42,67000000,1,0.0015,0.02
Karnataka,Mysuru,2019-04-10,2019,4,3W,Plug-in Hybrid (PHEV),Mahindra Electric,2,31,67000000,2,0.003,0.06
Karnataka,Hubli,2019-04-12,2019,4,Car,Battery Electric (BEV),Kia,2,23,67000000,2,0.003,0.09
Karnataka,Mysuru,2019-04-15,2019,4,2W,Battery Electric (BEV),Okinawa Autotech,13,28,67000000,2,0.0194,0.46
Karnataka,Mangaluru,2019-05-07,2019,5,Car,Battery Electric (BEV),BYD,2,34,67000000,2,0.003,0.06
Karnataka,Not Specified,2019-05-13,2019,5,2W,Battery Electric (BEV),Hero Electric,9,28,67000000,2,0.0134,0.32
Karnataka,Not Specified,2019-05-21,2019,5,Bus,Battery Electric (BEV),Ashok Leyland,0,28,67000000,2,0.0,0.0
Karnataka,Bengaluru Urban,2019-05-25,2019,5,3W,Battery Electric (BEV),YC Electric,2,38,67000000,2,0.003,0.05
Karnataka,Mangaluru,2019-06-03,2019,6,Car,Battery Electric (BEV),Kia,2,24,67000000,2,0.003,0.08
Karnataka,Bengaluru Urban,2019-06-04,2019,6,2W,Battery Electric (BEV),Bajaj Auto,9,29,67000000,2,0.0134,0.31
Karnataka,Mysuru,2019-06-05,2019,6,Commercial,Battery Electric (BEV),Mahindra Electric,1,20,67000000,2,0.0015,0.05
Karnataka,Mangaluru,2019-06-15,2019,6,3W,Battery Electric (BEV),Kinetic Green,1,20,67000000,2,0.0015,0.05
Karnataka,Hubli,2019-07-04,2019,7,Car,Battery Electric (BEV),Hyundai,1,22,67000000,3,0.0015,0.05
Karnataka,Hubli,2019-07-09,2019,7,2W,Battery Electric (BEV),Ola Electric,8,19,67000000,3,0.0119,0.42
Karnataka,Mangaluru,2019-07-13,2019,7,Commercial,Battery Electric (BEV),Mahindra Electric,1,37,67000000,3,0.0015,0.03
Karnataka,Hubli,2019-07-20,2019,7,3W,Battery Electric (BEV),Piaggio,2,31,67000000,3,0.003,0.06
Karnataka,Mangaluru,2019-08-07,2019,8,3W,Battery Electric (BEV),Kinetic Green,2,32,67000000,3,0.003,0.06
Karnataka,Mangaluru,2019-08-07,2019,8,Car,Battery Electric (BEV),MG Motor,1,27,67000000,3,0.0015,0.04
Karnataka,Bengaluru Urban,2019-08-21,2019,8,2W,Battery Electric (BEV),Ola Electric,8,32,67000000,3,0.0119,0.25
Karnataka,Mysuru,2019-09-04,2019,9,2W,Battery Electric (BEV),Ola Electric,9,24,67000000,3,0.0134,0.38
Karnataka,Mangaluru,2019-09-18,2019,9,3W,Battery Electric (BEV),Piaggio,1,29,67000000,3,0.0015,0.03
Karnataka,Bengaluru Urban,2019-09-20,2019,9,Car,Battery Electric (BEV),Hyundai,1,39,67000000,3,0.0015,0.03
Karnataka,Mangaluru,2019-10-03,2019,10,3W,Battery Electric (BEV),Bajaj Auto,2,29,67000000,4,0.003,0.07
Karnataka,Mangaluru,2019-10-03,2019,10,2W,Battery Electric (BEV),Ather Energy,8,27,67000000,4,0.0119,0.3
Karnataka,Hubli,2019-10-26,2019,10,Car,Plug-in Hybrid (PHEV),BYD,1,33,67000000,4,0.0015,0.03
Karnataka,Mysuru,2019-11-01,2019,11,Commercial,Battery Electric (BEV),Mahindra Electric,0,24,67000000,4,0.0,0.0
Karnataka,Not Specified,2019-11-04,2019,11,2W,Battery Electric (BEV),Hero Electric,12,28,67000000,4,0.0179,0.43
Karnataka,Hubli,2019-11-04,2019,11,3W,Battery Electric (BEV),Bajaj Auto,1,27,67000000,4,0.0015,0.04
Karnataka,Mysuru,2019-11-05,2019,11,Car,Battery Electric (BEV),Kia,1,28,67000000,4,0.0015,0.04
Karnataka,Mysuru,2019-11-16,2019,11,Bus,Battery Electric (BEV),Olectra Greentech,0,31,67000000,4,0.0,0.0
Karnataka,Mangaluru,2019-12-13,2019,12,Commercial,Battery Electric (BEV),Mahindra Electric,1,56,67000000,4,0.0015,0.02
Karnataka,Not Specified,2019-12-13,2019,12,2W,Battery Electric (BEV),Ather Energy,8,36,67000000,4,0.0119,0.22
Karnataka,Hubli,2019-12-17,2019,12,Car,Battery Electric (BEV),Kia,1,23,67000000,4,0.0015,0.04
Karnataka,Mysuru,2019-12-18,2019,12,3W,Battery Electric (BEV),YC Electric,2,13,67000000,4,0.003,0.15
Karnataka,Not Specified,2020-01-02,2020,1,2W,Battery Electric (BEV),Ather Energy,5,33,67000000,1,0.0075,0.15
Karnataka,Hubli,2020-01-07,2020,1,Car,Battery Electric (BEV),Hyundai,1,41,67000000,1,0.0015,0.02
Karnataka,Mysuru,2020-01-09,2020,1,3W,Battery Electric (BEV),YC Electric,2,58,67000000,1,0.003,0.03
Karnataka,Mangaluru,2020-02-01,2020,2,Car,Battery Electric (BEV),BYD,3,51,67000000,1,0.0045,0.06
Karnataka,Mysuru,2020-02-01,2020,2,2W,Plug-in Hybrid (PHEV),Hero Electric,10,31,67000000,1,0.0149,0.32
Karnataka,Mysuru,2020-02-05,2020,2,3W,Battery Electric (BEV),Mahindra Electric,1,67,67000000,1,0.0015,0.01
Karnataka,Hubli,2020-03-01,2020,3,2W,Battery Electric (BEV),Okinawa Autotech,12,52,67000000,1,0.0179,0.23
Karnataka,Mangaluru,2020-03-02,2020,3,Commercial,Battery Electric (BEV),Mahindra Electric,1,74,67000000,1,0.0015,0.01
Karnataka,Mysuru,2020-03-15,2020,3,3W,Battery Electric (BEV),Mahindra Electric,2,38,67000000,1,0.003,0.05
Karnataka,Hubli,2020-03-16,2020,3,Car,Battery Electric (BEV),BYD,2,46,67000000,1,0.003,0.04
Karnataka,Hubli,2020-04-01,2020,4,2W,Plug-in Hybrid (PHEV),Ola Electric,6,65,67000000,2,0.009,0.09
Karnataka,Bengaluru Urban,2020-04-04,2020,4,Car,Battery Electric (BEV),BYD,2,43,67000000,2,0.003,0.05
Karnataka,Hubli,2020-04-12,2020,4,Commercial,Battery Electric (BEV),Eicher Motors,0,78,67000000,2,0.0,0.0
Karnataka,Bengaluru Urban,2020-04-15,2020,4,3W,Battery Electric (BEV),Kinetic Green,2,29,67000000,2,0.003,0.07
Karnataka,Hubli,2020-05-04,2020,5,2W,Battery Electric (BEV),Bajaj Auto,6,59,67000000,2,0.009,0.1
Karnataka,Bengaluru Urban,2020-05-10,2020,5,Car,Battery Electric (BEV),Kia,2,30,67000000,2,0.003,0.07
Karnataka,Mysuru,2020-05-14,2020,5,3W,Battery Electric (BEV),Piaggio,1,60,67000000,2,0.0015,0.02
Karnataka,Mangaluru,2020-05-25,2020,5,Commercial,Battery Electric (BEV),Eicher Motors,1,69,67000000,2,0.0015,0.01
Karnataka,Mysuru,2020-06-01,2020,6,2W,Battery Electric (BEV),Hero Electric,7,45,67000000,2,0.0104,0.16
Karnataka,Hubli,2020-06-20,2020,6,3W,Battery Electric (BEV),Bajaj Auto,2,37,67000000,2,0.003,0.05
Karnataka,Bengaluru Urban,2020-06-20,2020,6,Car,Battery Electric (BEV),MG Motor,2,32,67000000,2,0.003,0.06
Karnataka,Bengaluru Urban,2020-06-22,2020,6,Commercial,Battery Electric (BEV),Mahindra Electric,0,25,67000000,2,0.0,0.0
Karnataka,Mangaluru,2020-07-11,2020,7,2W,Battery Electric (BEV),Hero Electric,7,48,67000000,3,0.0104,0.15
Karnataka,Mangaluru,2020-07-14,2020,7,3W,Battery Electric (BEV),Kinetic Green,2,42,67000000,3,0.003,0.05
Karnataka,Mangaluru,2020-07-16,2020,7,Car,Battery Electric (BEV),MG Motor,1,70,67000000,3,0.0015,0.01
Karnataka,Bengaluru Urban,2020-07-18,2020,7,Bus,Battery Electric (BEV),Tata Motors,0,41,67000000,3,0.0,0.0
Karnataka,Mysuru,2020-08-01,2020,8,Commercial,Battery Electric (BEV),Tata Motors,0,25,67000000,3,0.0,0.0
Karnataka,Hubli,2020-08-02,2020,8,Car,Battery Electric (BEV),BYD,1,31,67000000,3,0.0015,0.03
Karnataka,Hubli,2020-08-10,2020,8,2W,Battery Electric (BEV),Hero Electric,8,72,67000000,3,0.0119,0.11
Karnataka,Bengaluru Urban,2020-08-27,2020,8,3W,Battery Electric (BEV),YC Electric,1,56,67000000,3,0.0015,0.02
Karnataka,Hubli,2020-09-05,2020,9,Bus,Battery Electric (BEV),Olectra Greentech,0,76,67000000,3,0.0,0.0
Karnataka,Mangaluru,2020-09-07,2020,9,Car,Battery Electric (BEV),Mahindra Electric,1,15,67000000,3,0.0015,0.07
Karnataka,Bengaluru Urban,2020-09-11,2020,9,2W,Battery Electric (BEV),TVS Motor,6,51,67000000,3,0.009,0.12
Karnataka,Bengaluru Urban,2020-09-20,2020,9,3W,Battery Electric (BEV),Bajaj Auto,1,31,67000000,3,0.0015,0.03
Karnataka,Mangaluru,2020-10-09,2020,10,2W,Battery Electric (BEV),Ola Electric,5,33,67000000,4,0.0075,0.15
Karnataka,Mysuru,2020-10-12,2020,10,3W,Plug-in Hybrid (PHEV),Piaggio,2,49,67000000,4,0.003,0.04
Karnataka,Mangaluru,2020-10-24,2020,10,Car,Battery Electric (BEV),Hyundai,1,46,67000000,4,0.0015,0.02
Karnataka,Mangaluru,2020-11-10,2020,11,3W,Battery Electric (BEV),Mahindra Electric,2,44,67000000,4,0.003,0.05
Karnataka,Mangaluru,2020-11-11,2020,11,2W,Battery Electric (BEV),TVS Motor,6,75,67000000,4,0.009,0.08
Karnataka,Bengaluru Urban,2020-11-22,2020,11,Car,Battery Electric (BEV),Kia,1,35,67000000,4,0.0015,0.03
Karnataka,Bengaluru Urban,2020-12-06,2020,12,Car,Battery Electric (BEV),Mahindra Electric,1,46,67000000,4,0.0015,0.02
Karnataka,Mysuru,2020-12-24,2020,12,3W,Battery Electric (BEV),Bajaj Auto,1,43,67000000,4,0.0015,0.02
Karnataka,Bengaluru Urban,2020-12-24,2020,12,2W,Plug-in Hybrid (PHEV),Ola Electric,10,50,67000000,4,0.0149,0.2
Karnataka,Mangaluru,2021-01-01,2021,1,Car,Battery Electric (BEV),MG Motor,3,65,67000000,1,0.0045,0.05
Karnataka,Mysuru,2021-01-02,2021,1,2W,Battery Electric (BEV),Hero Electric,14,95,67000000,1,0.0209,0.15
Karnataka,Mangaluru,2021-01-02,2021,1,Commercial,Battery Electric (BEV),Mahindra Electric,1,97,67000000,1,0.0015,0.01
Karnataka,Hubli,2021-01-07,2021,1,3W,Plug-in Hybrid (PHEV),Bajaj Auto,4,34,67000000,1,0.006,0.12
Karnataka,Mangaluru,2021-01-10,2021,1,Bus,Battery Electric (BEV),Tata Motors,0,43,67000000,1,0.0,0.0
Karnataka,Mysuru,2021-02-05,2021,2,Car,Battery Electric (BEV),Mahindra Electric,3,60,67000000,1,0.0045,0.05
Karnataka,Not Specified,2021-02-17,2021,2,2W,Battery Electric (BEV),Hero Electric,19,62,67000000,1,0.0284,0.31
Karnataka,Hubli,2021-02-18,2021,2,3W,Battery Electric (BEV),YC Electric,4,32,67000000,1,0.006,0.12
Karnataka,Hubli,2021-02-27,2021,2,Commercial,Battery Electric (BEV),Ashok Leyland,1,61,67000000,1,0.0015,0.02
Karnataka,Mangaluru,2021-03-02,2021,3,Commercial,Battery Electric (BEV),Eicher Motors,1,94,67000000,1,0.0015,0.01
Karnataka,Mangaluru,2021-03-06,2021,3,3W,Battery Electric (BEV),Mahindra Electric,4,48,67000000,1,0.006,0.08
Karnataka,Hubli,2021-03-11,2021,3,Car,Battery Electric (BEV),BYD,2,98,67000000,1,0.003,0.02
Karnataka,Bengaluru Urban,2021-03-17,2021,3,2W,Battery Electric (BEV),Okinawa Autotech,12,59,67000000,1,0.0179,0.2
Karnataka,Mysuru,2021-04-07,2021,4,Commercial,Battery Electric (BEV),Ashok Leyland,1,105,67000000,2,0.0015,0.01
Karnataka,Bengaluru Urban,2021-04-11,2021,4,Car,Battery Electric (BEV),Tata Motors,4,41,67000000,2,0.006,0.1
Karnataka,Hubli,2021-04-17,2021,4,3W,Battery Electric (BEV),Piaggio,3,74,67000000,2,0.0045,0.04
Karnataka,Mysuru,2021-04-25,2021,4,2W,Battery Electric (BEV),Ola Electric,19,62,67000000,2,0.0284,0.31
Karnataka,Not Specified,2021-05-06,2021,5,Commercial,Battery Electric (BEV),Eicher Motors,1,62,67000000,2,0.0015,0.02
Karnataka,Bengaluru Urban,2021-05-10,2021,5,2W,Plug-in Hybrid (PHEV),Bajaj Auto,22,50,67000000,2,0.0328,0.44
Karnataka,Mysuru,2021-05-22,2021,5,3W,Battery Electric (BEV),Piaggio,2,84,67000000,2,0.003,0.02
Karnataka,Bengaluru Urban,2021-05-23,2021,5,Car,Battery Electric (BEV),Tata Motors,2,83,67000000,2,0.003,0.02
Karnataka,Bengaluru Urban,2021-06-01,2021,6,Bus,Battery Electric (BEV),Ashok Leyland,0,73,67000000,2,0.0,0.0
Karnataka,Hubli,2021-06-04,2021,6,3W,Battery Electric (BEV),YC Electric,2,53,67000000,2,0.003,0.04
Karnataka,Mysuru,2021-06-05,2021,6,Car,Battery Electric (BEV),Kia,2,86,67000000,2,0.003,0.02
Karnataka,Hubli,2021-06-08,2021,6,Commercial,Battery Electric (BEV),Mahindra Electric,0,99,67000000,2,0.0,0.0
Karnataka,Mangaluru,2021-06-24,2021,6,2W,Battery Electric (BEV),TVS Motor,9,71,67000000,2,0.0134,0.13
Karnataka,Mysuru,2021-07-02,2021,7,3W,Battery Electric (BEV),YC Electric,3,69,67000000,3,0.0045,0.04
Karnataka,Bengaluru Urban,2021-07-05,2021,7,2W,Battery Electric (BEV),Ather Energy,15,51,67000000,3,0.0224,0.29
Karnataka,Mysuru,2021-07-09,2021,7,Car,Battery Electric (BEV),Tata Motors,4,90,67000000,3,0.006,0.04
Karnataka,Hubli,2021-07-16,2021,7,Bus,Plug-in Hybrid (PHEV),Tata Motors,0,46,67000000,3,0.0,0.0
Karnataka,Hubli,2021-08-02,2021,8,2W,Battery Electric (BEV),TVS Motor,12,57,67000000,3,0.0179,0.21
Karnataka,Bengaluru Urban,2021-08-11,2021,8,3W,Battery Electric (BEV),Kinetic Green,3,74,67000000,3,0.0045,0.04
Karnataka,Bengaluru Urban,2021-08-14,2021,8,Car,Battery Electric (BEV),Hyundai,2,34,67000000,3,0.003,0.06
Karnataka,Mangaluru,2021-08-19,2021,8,Commercial,Battery Electric (BEV),Ashok Leyland,1,45,67000000,3,0.0015,0.02
Karnataka,Mangaluru,2021-09-01,2021,9,Commercial,Battery Electric (BEV),Eicher Motors,1,37,67000000,3,0.0015,0.03
Karnataka,Bengaluru Urban,2021-09-18,2021,9,Car,Battery Electric (BEV),MG Motor,2,59,67000000,3,0.003,0.03
Karnataka,Mysuru,2021-09-25,2021,9,2W,Plug-in Hybrid (PHEV),Okinawa Autotech,12,49,67000000,3,0.0179,0.24
Karnataka,Mysuru,2021-09-26,2021,9,3W,Battery Electric (BEV),Bajaj Auto,4,100,67000000,3,0.006,0.04
Karnataka,Hubli,2021-10-03,2021,10,3W,Battery Electric (BEV),YC Electric,1,70,67000000,4,0.0015,0.01
Karnataka,Mysuru,2021-10-03,2021,10,Bus,Battery Electric (BEV),PMI Electro,0,60,67000000,4,0.0,0.0
Karnataka,Hubli,2021-10-04,2021,10,2W,Battery Electric (BEV),Bajaj Auto,16,69,67000000,4,0.0239,0.23
Karnataka,Mangaluru,2021-10-08,2021,10,Commercial,Battery Electric (BEV),Tata Motors,1,40,67000000,4,0.0015,0.02
Karnataka,Mangaluru,2021-10-27,2021,10,Car,Battery Electric (BEV),Hyundai,2,76,67000000,4,0.003,0.03
Karnataka,Bengaluru Urban,2021-11-04,2021,11,Commercial,Battery Electric (BEV),Tata Motors,1,61,67000000,4,0.0015,0.02
Karnataka,Bengaluru Urban,2021-11-10,2021,11,Car,Plug-in Hybrid (PHEV),Mahindra Electric,2,38,67000000,4,0.003,0.05
Karnataka,Mysuru,2021-11-16,2021,11,3W,Battery Electric (BEV),Kinetic Green,4,43,67000000,4,0.006,0.09
Karnataka,Mysuru,2021-11-20,2021,11,2W,Battery Electric (BEV),Okinawa Autotech,9,78,67000000,4,0.0134,0.12
Karnataka,Mangaluru,2021-11-21,2021,11,Bus,Battery Electric (BEV),Tata Motors,0,88,67000000,4,0.0,0.0
Karnataka,Bengaluru Urban,2021-12-06,2021,12,3W,Battery Electric (BEV),Bajaj Auto,3,74,67000000,4,0.0045,0.04
Karnataka,Not Specified,2021-12-19,2021,12,Car,Battery Electric (BEV),Hyundai,3,62,67000000,4,0.0045,0.05
Karnataka,Mysuru,2021-12-21,2021,12,2W,Battery Electric (BEV),TVS Motor,14,39,67000000,4,0.0209,0.36
Karnataka,Mysuru,2021-12-23,2021,12,Commercial,Battery Electric (BEV),Mahindra Electric,2,67,67000000,4,0.003,0.03
Karnataka,Bengaluru Urban,2022-01-09,2022,1,2W,Battery Electric (BEV),Okinawa Autotech,31,76,67000000,1,0.0463,0.41
Karnataka,Mysuru,2022-01-19,2022,1,Bus,Battery Electric (BEV),Olectra Greentech,2,71,67000000,1,0.003,0.03
Karnataka,Hubli,2022-01-19,2022,1,Car,Battery Electric (BEV),BYD,6,79,67000000,1,0.009,0.08
Karnataka,Mangaluru,2022-01-20,2022,1,3W,Battery Electric (BEV),YC Electric,6,108,67000000,1,0.009,0.06
Karnataka,Mysuru,2022-01-23,2022,1,Commercial,Battery Electric (BEV),Ashok Leyland,3,39,67000000,1,0.0045,0.08
